ID,fldOrderNum,fldQuoteNum,fldFloorsFinishedYes,fldFloorsFinishedNo,fldWallProtectionYes,fldWallProtectionNo,fldObstructionsYes,fldObstructionNo,fldListObstructions,fldMasioniteYes,fldMasioniteNo,fldMasioniteSheets,fldMasioniteLocate,fldFreightElevYes,fldFreightElevNo,fldFreightElevFeet,fldFreightElevInch,fldPassangerElevYes,fldPassangerElevNo,fldPassangerElevFeet,fldPassangerElevInch,fldElevPaddingYes,fldElevPaddingNo,fldElevPaddingNum,fldElevLockedOffYes,fldElevLockedOffNo,fldElevKeysYes,fldElevKeysNo,fld1stFloorYes,fld1stFloorNo
79,52468,52516,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
80,52351,52519,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
81,52497,52527,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
82,52524,52602,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
83,52604,52606,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
84,52545,52615,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
85,52391,52617,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
86,52582,52667,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
87,47119,52696,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
88,47119,52696seating,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
91,39022,52718,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
89,39022,52720,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
90,39022,52724,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
93,52351,52753,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
94,52533,52756,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
95,52534,52760,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
96,52735,52799,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
97,53008,53077,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
98,53008,530771st,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
99,30356,53269,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
102,53583,53594,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
104,53723,53776,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
119,53723,53776Rev1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
105,50705,53795,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
106,50705,53795Split,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
107,48835,53914,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
108,53896,53943,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
109,54037,54067,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
111,,54067u,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
110,54037,54068,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
112,40430,54167,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
179,40430,54167-1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
113,48405,54168,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
114,53992,54206,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
118,53992,54206 rev1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
116,54257,54257,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
115,48835,54286,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
117,54392,54482,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
120,54162,54551,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
122,54572,54733,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
124,54763,54733 addon,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
123,54790,54803,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
125,54736,54863rev,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
127,55014,55019,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
128,55017,55020,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
129,55016,55022,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
130,55037,55072,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
131,55081,55099,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
132,55155,55250,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
133,55154,55253,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
134,55156,55254,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
135,55157,55257,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
136,55160,55260,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
137,55161,55264,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
138,55413,55465,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
139,55477,55485,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
101,53484,5555,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
92,55555,55555,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
229,55555,555555,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
141,55593,55607,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
140,55438,55615,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
142,55809,55900,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
126,55008,55999,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,TRUE,FALSE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
151,56057,56085,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
152,56058,56086,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
153,56091,56099,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
154,55875,56124,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
155,56157,56213,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
156,,56214,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
157,56171,56218,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
158,56137,56220,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
159,56228,56245,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
160,47676,56379 AO2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
161,56061,56391,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
162,56572,56624,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
163,556621,56649,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
164,56633,56654,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
165,56828,56888,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
166,56621,56890,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
167,56900,56931,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
169,57107,57178,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
170,57184,57192,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
171,57314,57316,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
174,57365,57365,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
172,57418,57418,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
176,57692,57767 Eagle River,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
175,57692,57767 Ekultna,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
177,57692,57855,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
178,57770,57872,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
180,57976,57982,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
181,57985,58006,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
182,58010,58017,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
183,53451,58082,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
185,57969,58357,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,4,5,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
186,58427,58470,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
187,58427,58480,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
190,,58654 AO2High,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
189,,58654 AO2low,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
188,58648,58654 canvas,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
191,58663,58680,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
